,commune,answer,count,total,value
3392,2000 à 20 000 habitants,écoute peuple,1,14496,6.89845474614e-05
3393,2000 à 20 000 habitants,écouter,5,14496,0.000344922737307
3394,2000 à 20 000 habitants,éfficace,1,14496,6.89845474614e-05
3395,2000 à 20 000 habitants,éfficacité,1,14496,6.89845474614e-05
3396,2000 à 20 000 habitants,éfficasse,1,14496,6.89845474614e-05
3397,2000 à 20 000 habitants,égal,1,14496,6.89845474614e-05
3398,2000 à 20 000 habitants,égaliste,1,14496,6.89845474614e-05
3399,2000 à 20 000 habitants,égalitaire,8,14496,0.000551876379691
3400,2000 à 20 000 habitants,égalitaires,1,14496,6.89845474614e-05
3401,2000 à 20 000 habitants,égalité,10,14496,0.000689845474614
3402,2000 à 20 000 habitants,égalité réelle,1,14496,6.89845474614e-05
3403,2000 à 20 000 habitants,énergique,4,14496,0.000275938189845
3404,2000 à 20 000 habitants,équilibré(e),1,14496,6.89845474614e-05
3405,2000 à 20 000 habitants,équitable,9,14496,0.000620860927152
3406,2000 à 20 000 habitants,équité,3,14496,0.000206953642384
3407,2000 à 20 000 habitants,érudit,1,14496,6.89845474614e-05
3408,2000 à 20 000 habitants,éthique,5,14496,0.000344922737307
3409,2000 à 20 000 habitants,éthyque,1,14496,6.89845474614e-05
3410,2000 à 20 000 habitants,étique,1,14496,6.89845474614e-05
3411,2000 à 20 000 habitants,évangélique,1,14496,6.89845474614e-05
3412,2000 à 20 000 habitants,évident,1,14496,6.89845474614e-05
3413,2000 à 20 000 habitants,être altruiste,1,14496,6.89845474614e-05
3414,2000 à 20 000 habitants,être du peuple,1,14496,6.89845474614e-05
3415,2000 à 20 000 habitants,être honnête,1,14496,6.89845474614e-05
3416,2000 à 20 000 habitants,être humain,1,14496,6.89845474614e-05
3417,2000 à 20 000 habitants,être à l'écoute,1,14496,6.89845474614e-05
3418,2000 à 20 000 habitants,êtres humains,1,14496,6.89845474614e-05
3419,Je préfère ne pas répondre,??????,1,1989,0.000502765208648
3420,Je préfère ne pas répondre,?????????,1,1989,0.000502765208648
3421,Je préfère ne pas répondre,a l 'ecoute,1,1989,0.000502765208648
3422,Je préfère ne pas répondre,a l ecoute,1,1989,0.000502765208648
3423,Je préfère ne pas répondre,a l'ecoute,3,1989,0.00150829562594
3424,Je préfère ne pas répondre,a l'écoute,5,1989,0.00251382604324
3425,Je préfère ne pas répondre,a l'écoute !,1,1989,0.000502765208648
3426,Je préfère ne pas répondre,a lecoute,1,1989,0.000502765208648
3427,Je préfère ne pas répondre,a mon image,1,1989,0.000502765208648
3428,Je préfère ne pas répondre,a notre écoute,1,1989,0.000502765208648
3429,Je préfère ne pas répondre,accessible,2,1989,0.0010055304173
3430,Je préfère ne pas répondre,actif,2,1989,0.0010055304173
3431,Je préfère ne pas répondre,action,2,1989,0.0010055304173
3432,Je préfère ne pas répondre,action reaction,1,1989,0.000502765208648
3433,Je préfère ne pas répondre,affranchi,1,1989,0.000502765208648
3434,Je préfère ne pas répondre,agit,1,1989,0.000502765208648
3435,Je préfère ne pas répondre,aimable,1,1989,0.000502765208648
3436,Je préfère ne pas répondre,alain juppe,1,1989,0.000502765208648
3437,Je préfère ne pas répondre,alain juppé,1,1989,0.000502765208648
3438,Je préfère ne pas répondre,alain jupé,1,1989,0.000502765208648
3439,Je préfère ne pas répondre,allah,1,1989,0.000502765208648
3440,Je préfère ne pas répondre,alternatif,2,1989,0.0010055304173
3441,Je préfère ne pas répondre,altruisme,2,1989,0.0010055304173
3442,Je préfère ne pas répondre,altruiste,31,1989,0.0155857214681
3443,Je préfère ne pas répondre,ambitieux,1,1989,0.000502765208648
3444,Je préfère ne pas répondre,amicale,1,1989,0.000502765208648
3445,Je préfère ne pas répondre,amour,2,1989,0.0010055304173
3446,Je préfère ne pas répondre,ampathique,1,1989,0.000502765208648
3447,Je préfère ne pas répondre,anarchie,1,1989,0.000502765208648
3448,Je préfère ne pas répondre,animaux,2,1989,0.0010055304173
3449,Je préfère ne pas répondre,anti coruption,1,1989,0.000502765208648
3450,Je préfère ne pas répondre,anti facho,1,1989,0.000502765208648
3451,Je préfère ne pas répondre,anti-lobbies,1,1989,0.000502765208648
3452,Je préfère ne pas répondre,anti-lobby,1,1989,0.000502765208648
3453,Je préfère ne pas répondre,anti-lobbys,1,1989,0.000502765208648
3454,Je préfère ne pas répondre,anti-système,1,1989,0.000502765208648
3455,Je préfère ne pas répondre,anticapitaliste,1,1989,0.000502765208648
3456,Je préfère ne pas répondre,antilobbiesiste,1,1989,0.000502765208648
3457,Je préfère ne pas répondre,antimondialiste,1,1989,0.000502765208648
3458,Je préfère ne pas répondre,antipltqamérik1,1,1989,0.000502765208648
3459,Je préfère ne pas répondre,antispecisme,1,1989,0.000502765208648
3460,Je préfère ne pas répondre,apolitique,5,1989,0.00251382604324
3461,Je préfère ne pas répondre,asselineau,4,1989,0.00201106083459
3462,Je préfère ne pas répondre,astucieux,1,1989,0.000502765208648
3463,Je préfère ne pas répondre,attentif,11,1989,0.00553041729512
3464,Je préfère ne pas répondre,attentif(tive),2,1989,0.0010055304173
3465,Je préfère ne pas répondre,attentif(ve),1,1989,0.000502765208648
3466,Je préfère ne pas répondre,attentioné,1,1989,0.000502765208648
3467,Je préfère ne pas répondre,au service,1,1989,0.000502765208648
3468,Je préfère ne pas répondre,aucun,6,1989,0.00301659125189
3469,Je préfère ne pas répondre,"aucun,",1,1989,0.000502765208648
3470,Je préfère ne pas répondre,aucune guerre,1,1989,0.000502765208648
3471,Je préfère ne pas répondre,aucune idée,2,1989,0.0010055304173
3472,Je préfère ne pas répondre,audacieux,1,1989,0.000502765208648
3473,Je préfère ne pas répondre,auncun,1,1989,0.000502765208648
3474,Je préfère ne pas répondre,authentique,1,1989,0.000502765208648
3475,Je préfère ne pas répondre,autogestion,1,1989,0.000502765208648
3476,Je préfère ne pas répondre,autoritaire,2,1989,0.0010055304173
3477,Je préfère ne pas répondre,avec éthique !,1,1989,0.000502765208648
3478,Je préfère ne pas répondre,avenir,1,1989,0.000502765208648
3479,Je préfère ne pas répondre,bairou,1,1989,0.000502765208648
3480,Je préfère ne pas répondre,barack obama,1,1989,0.000502765208648
3481,Je préfère ne pas répondre,bien,1,1989,0.000502765208648
3482,Je préfère ne pas répondre,bien commun,1,1989,0.000502765208648
3483,Je préfère ne pas répondre,bienveillance,1,1989,0.000502765208648
3484,Je préfère ne pas répondre,bienveillant,8,1989,0.00402212166918
3485,Je préfère ne pas répondre,bienveillant-e,1,1989,0.000502765208648
3486,Je préfère ne pas répondre,bon sens,1,1989,0.000502765208648
3487,Je préfère ne pas répondre,bosseur,2,1989,0.0010055304173
3488,Je préfère ne pas répondre,brave,1,1989,0.000502765208648
3489,Je préfère ne pas répondre,brexit,1,1989,0.000502765208648
3490,Je préfère ne pas répondre,bénévole,1,1989,0.000502765208648
3491,Je préfère ne pas répondre,canabis,1,1989,0.000502765208648
3492,Je préfère ne pas répondre,capable,1,1989,0.000502765208648
3493,Je préfère ne pas répondre,carisme,1,1989,0.000502765208648
3494,Je préfère ne pas répondre,casier vierge,1,1989,0.000502765208648
3495,Je préfère ne pas répondre,chamboule tout,1,1989,0.000502765208648
3496,Je préfère ne pas répondre,changement,2,1989,0.0010055304173
3497,Je préfère ne pas répondre,charismatique,5,1989,0.00251382604324
3498,Je préfère ne pas répondre,charisme,5,1989,0.00251382604324
3499,Je préfère ne pas répondre,charitable,1,1989,0.000502765208648
3500,Je préfère ne pas répondre,chauvin,1,1989,0.000502765208648
3501,Je préfère ne pas répondre,chevaleresque,1,1989,0.000502765208648
3502,Je préfère ne pas répondre,chretien,1,1989,0.000502765208648
3503,Je préfère ne pas répondre,chui grolandais,1,1989,0.000502765208648
3504,Je préfère ne pas répondre,churchill,1,1989,0.000502765208648
3505,Je préfère ne pas répondre,citoyen,10,1989,0.00502765208648
3506,Je préfère ne pas répondre,citoyen lambda,1,1989,0.000502765208648
3507,Je préfère ne pas répondre,citoyens,2,1989,0.0010055304173
3508,Je préfère ne pas répondre,clair,1,1989,0.000502765208648
3509,Je préfère ne pas répondre,clair et engagé,1,1989,0.000502765208648
3510,Je préfère ne pas répondre,clair(e),1,1989,0.000502765208648
3511,Je préfère ne pas répondre,clairvoyant,1,1989,0.000502765208648
3512,Je préfère ne pas répondre,coexistence,1,1989,0.000502765208648
3513,Je préfère ne pas répondre,coherent,1,1989,0.000502765208648
3514,Je préfère ne pas répondre,cohérant,1,1989,0.000502765208648
3515,Je préfère ne pas répondre,cohérent,1,1989,0.000502765208648
3516,Je préfère ne pas répondre,collectif,1,1989,0.000502765208648
3517,Je préfère ne pas répondre,collective,1,1989,0.000502765208648
3518,Je préfère ne pas répondre,collegial,1,1989,0.000502765208648
3519,Je préfère ne pas répondre,coluche,3,1989,0.00150829562594
3520,Je préfère ne pas répondre,combatif,1,1989,0.000502765208648
3521,Je préfère ne pas répondre,commandant,1,1989,0.000502765208648
3522,Je préfère ne pas répondre,communiste,2,1989,0.0010055304173
3523,Je préfère ne pas répondre,compassion,3,1989,0.00150829562594
3524,Je préfère ne pas répondre,compassionate,1,1989,0.000502765208648
3525,Je préfère ne pas répondre,competent,1,1989,0.000502765208648
3526,Je préfère ne pas répondre,complet,1,1989,0.000502765208648
3527,Je préfère ne pas répondre,compréhensible,1,1989,0.000502765208648
3528,Je préfère ne pas répondre,compréhensif,2,1989,0.0010055304173
3529,Je préfère ne pas répondre,compétant,3,1989,0.00150829562594
3530,Je préfère ne pas répondre,compétence,1,1989,0.000502765208648
3531,Je préfère ne pas répondre,compétences,1,1989,0.000502765208648
3532,Je préfère ne pas répondre,compétent,16,1989,0.00804424333836
3533,Je préfère ne pas répondre,concerné,4,1989,0.00201106083459
3534,Je préfère ne pas répondre,concommeceqcm,1,1989,0.000502765208648
3535,Je préfère ne pas répondre,concret,6,1989,0.00301659125189
3536,Je préfère ne pas répondre,concrète,1,1989,0.000502765208648
3537,Je préfère ne pas répondre,concrétisation,1,1989,0.000502765208648
3538,Je préfère ne pas répondre,confiance,4,1989,0.00201106083459
3539,Je préfère ne pas répondre,confiante,1,1989,0.000502765208648
3540,Je préfère ne pas répondre,conscience,2,1989,0.0010055304173
3541,Je préfère ne pas répondre,consciencieux,1,1989,0.000502765208648
3542,Je préfère ne pas répondre,conscient,7,1989,0.00351935646053
3543,Je préfère ne pas répondre,conscient(e),1,1989,0.000502765208648
3544,Je préfère ne pas répondre,consensuel,2,1989,0.0010055304173
3545,Je préfère ne pas répondre,constant,1,1989,0.000502765208648
3546,Je préfère ne pas répondre,constructif,2,1989,0.0010055304173
3547,Je préfère ne pas répondre,consulter,1,1989,0.000502765208648
3548,Je préfère ne pas répondre,conséquent,1,1989,0.000502765208648
3549,Je préfère ne pas répondre,convaincu,1,1989,0.000502765208648
3550,Je préfère ne pas répondre,coopératif,1,1989,0.000502765208648
3551,Je préfère ne pas répondre,correct,2,1989,0.0010055304173
3552,Je préfère ne pas répondre,courage,2,1989,0.0010055304173
3553,Je préfère ne pas répondre,courageux,32,1989,0.0160884866767
3554,Je préfère ne pas répondre,courageux(se),1,1989,0.000502765208648
3555,Je préfère ne pas répondre,creatif,1,1989,0.000502765208648
3556,Je préfère ne pas répondre,credible,1,1989,0.000502765208648
3557,Je préfère ne pas répondre,crédible,2,1989,0.0010055304173
3558,Je préfère ne pas répondre,cultivé,1,1989,0.000502765208648
3559,Je préfère ne pas répondre,de la hauteur,1,1989,0.000502765208648
3560,Je préfère ne pas répondre,de parole,2,1989,0.0010055304173
3561,Je préfère ne pas répondre,demandeur,1,1989,0.000502765208648
3562,Je préfère ne pas répondre,demissionnaire,1,1989,0.000502765208648
3563,Je préfère ne pas répondre,democrate,2,1989,0.0010055304173
3564,Je préfère ne pas répondre,des couilles,1,1989,0.000502765208648
3565,Je préfère ne pas répondre,desintéressé,1,1989,0.000502765208648
3566,Je préfère ne pas répondre,determiné,1,1989,0.000502765208648
3567,Je préfère ne pas répondre,determiné (e),1,1989,0.000502765208648
3568,Je préfère ne pas répondre,différant,1,1989,0.000502765208648
3569,Je préfère ne pas répondre,digne,2,1989,0.0010055304173
3570,Je préfère ne pas répondre,dignite,1,1989,0.000502765208648
3571,Je préfère ne pas répondre,diplomate,1,1989,0.000502765208648
3572,Je préfère ne pas répondre,donne l exemple,1,1989,0.000502765208648
3573,Je préfère ne pas répondre,droit,7,1989,0.00351935646053
3574,Je préfère ne pas répondre,droit(e),1,1989,0.000502765208648
3575,Je préfère ne pas répondre,droits,1,1989,0.000502765208648
3576,Je préfère ne pas répondre,droiture,3,1989,0.00150829562594
3577,Je préfère ne pas répondre,du peuple,1,1989,0.000502765208648
3578,Je préfère ne pas répondre,dupont-aignan,1,1989,0.000502765208648
3579,Je préfère ne pas répondre,dynamique,2,1989,0.0010055304173
3580,Je préfère ne pas répondre,décevant,1,1989,0.000502765208648
3581,Je préfère ne pas répondre,décroissant,1,1989,0.000502765208648
3582,Je préfère ne pas répondre,démissionnaire,1,1989,0.000502765208648
3583,Je préfère ne pas répondre,démocrate,6,1989,0.00301659125189
3584,Je préfère ne pas répondre,démocratie,5,1989,0.00251382604324
3585,Je préfère ne pas répondre,démocratique,3,1989,0.00150829562594
3586,Je préfère ne pas répondre,désinteressé,1,1989,0.000502765208648
3587,Je préfère ne pas répondre,désintéressé,8,1989,0.00402212166918
3588,Je préfère ne pas répondre,désintéressé(e),1,1989,0.000502765208648
3589,Je préfère ne pas répondre,déterminer,1,1989,0.000502765208648
3590,Je préfère ne pas répondre,déterminé,3,1989,0.00150829562594
3591,Je préfère ne pas répondre,dévoué,4,1989,0.00201106083459
3592,Je préfère ne pas répondre,d’honneur,1,1989,0.000502765208648
3593,Je préfère ne pas répondre,eclairé,1,1989,0.000502765208648
3594,Je préfère ne pas répondre,ecolo,1,1989,0.000502765208648
3595,Je préfère ne pas répondre,ecologiste,2,1989,0.0010055304173
3596,Je préfère ne pas répondre,econome,1,1989,0.000502765208648
3597,Je préfère ne pas répondre,ecoute,4,1989,0.00201106083459
3598,Je préfère ne pas répondre,ecouter,1,1989,0.000502765208648
3599,Je préfère ne pas répondre,efficace,30,1989,0.0150829562594
3600,Je préfère ne pas répondre,efficasse,1,1989,0.000502765208648
3601,Je préfère ne pas répondre,eloquent,1,1989,0.000502765208648
3602,Je préfère ne pas répondre,empathie,1,1989,0.000502765208648
3603,Je préfère ne pas répondre,empathique,9,1989,0.00452488687783
3604,Je préfère ne pas répondre,emphate,1,1989,0.000502765208648
3605,Je préfère ne pas répondre,emploi,2,1989,0.0010055304173
3606,Je préfère ne pas répondre,energie,1,1989,0.000502765208648
3607,Je préfère ne pas répondre,energique,1,1989,0.000502765208648
3608,Je préfère ne pas répondre,engagements,1,1989,0.000502765208648
3609,Je préfère ne pas répondre,engager,1,1989,0.000502765208648
3610,Je préfère ne pas répondre,engagé,10,1989,0.00502765208648
3611,Je préfère ne pas répondre,engagé(e),3,1989,0.00150829562594
3612,Je préfère ne pas répondre,enploi,1,1989,0.000502765208648
3613,Je préfère ne pas répondre,entrepreneur,1,1989,0.000502765208648
3614,Je préfère ne pas répondre,environnement,1,1989,0.000502765208648
3615,Je préfère ne pas répondre,equitable,1,1989,0.000502765208648
3616,Je préfère ne pas répondre,espoir,1,1989,0.000502765208648
3617,Je préfère ne pas répondre,espoire,1,1989,0.000502765208648
3618,Je préfère ne pas répondre,ethical,1,1989,0.000502765208648
3619,Je préfère ne pas répondre,ethique,4,1989,0.00201106083459
3620,Je préfère ne pas répondre,etre soimeme,1,1989,0.000502765208648
3621,Je préfère ne pas répondre,etre à l'écoute,1,1989,0.000502765208648
3622,Je préfère ne pas répondre,exemplaire,1,1989,0.000502765208648
3623,Je préfère ne pas répondre,exemplarite,1,1989,0.000502765208648
3624,Je préfère ne pas répondre,existe-pas,1,1989,0.000502765208648
3625,Je préfère ne pas répondre,experience,2,1989,0.0010055304173
3626,Je préfère ne pas répondre,expérience,1,1989,0.000502765208648
3627,Je préfère ne pas répondre,expérimenté,2,1989,0.0010055304173
3628,Je préfère ne pas répondre,f fillon,1,1989,0.000502765208648
3629,Je préfère ne pas répondre,favorable,1,1989,0.000502765208648
3630,Je préfère ne pas répondre,femme,3,1989,0.00150829562594
3631,Je préfère ne pas répondre,ferme,1,1989,0.000502765208648
3632,Je préfère ne pas répondre,ferme !,1,1989,0.000502765208648
3633,Je préfère ne pas répondre,fermeté,1,1989,0.000502765208648
3634,Je préfère ne pas répondre,fiable,9,1989,0.00452488687783
3635,Je préfère ne pas répondre,fidèle,3,1989,0.00150829562594
3636,Je préfère ne pas répondre,filloche,1,1989,0.000502765208648
3637,Je préfère ne pas répondre,fonceur,2,1989,0.0010055304173
3638,Je préfère ne pas répondre,fort(e),1,1989,0.000502765208648
3639,Je préfère ne pas répondre,franc,10,1989,0.00502765208648
3640,Je préfère ne pas répondre,francafrique.,1,1989,0.000502765208648
3641,Je préfère ne pas répondre,france,3,1989,0.00150829562594
3642,Je préfère ne pas répondre,franchise,4,1989,0.00201106083459
3643,Je préfère ne pas répondre,francois fillon,1,1989,0.000502765208648
3644,Je préfère ne pas répondre,francois filon,1,1989,0.000502765208648
3645,Je préfère ne pas répondre,français,3,1989,0.00150829562594
3646,Je préfère ne pas répondre,française,1,1989,0.000502765208648
3647,Je préfère ne pas répondre,françoiaselinau,1,1989,0.000502765208648
3648,Je préfère ne pas répondre,françois,2,1989,0.0010055304173
3649,Je préfère ne pas répondre,françois fillon,2,1989,0.0010055304173
3650,Je préfère ne pas répondre,fraternel,1,1989,0.000502765208648
3651,Je préfère ne pas répondre,fraternité,1,1989,0.000502765208648
3652,Je préfère ne pas répondre,free the herb,1,1989,0.000502765208648
3653,Je préfère ne pas répondre,futuriste,1,1989,0.000502765208648
3654,Je préfère ne pas répondre,fédérateur,1,1989,0.000502765208648
3655,Je préfère ne pas répondre,féminin,1,1989,0.000502765208648
3656,Je préfère ne pas répondre,féministe,1,1989,0.000502765208648
3657,Je préfère ne pas répondre,gandhi,1,1989,0.000502765208648
3658,Je préfère ne pas répondre,gentil,2,1989,0.0010055304173
3659,Je préfère ne pas répondre,gentil(le),1,1989,0.000502765208648
3660,Je préfère ne pas répondre,grand,1,1989,0.000502765208648
3661,Je préfère ne pas répondre,grande fermeté,1,1989,0.000502765208648
3662,Je préfère ne pas répondre,green economy,1,1989,0.000502765208648
3663,Je préfère ne pas répondre,généreux,1,1989,0.000502765208648
3664,Je préfère ne pas répondre,h^onette,1,1989,0.000502765208648
3665,Je préfère ne pas répondre,hgjhg,1,1989,0.000502765208648
3666,Je préfère ne pas répondre,hollande,3,1989,0.00150829562594
3667,Je préfère ne pas répondre,homme,2,1989,0.0010055304173
3668,Je préfère ne pas répondre,homme de parole,1,1989,0.000502765208648
3669,Je préfère ne pas répondre,honete,3,1989,0.00150829562594
3670,Je préfère ne pas répondre,honete !!!,1,1989,0.000502765208648
3671,Je préfère ne pas répondre,honette,2,1989,0.0010055304173
3672,Je préfère ne pas répondre,honetteté,1,1989,0.000502765208648
3673,Je préfère ne pas répondre,honnet,1,1989,0.000502765208648
3674,Je préfère ne pas répondre,honnete,66,1989,0.0331825037707
3675,Je préfère ne pas répondre,honnete.,1,1989,0.000502765208648
3676,Je préfère ne pas répondre,honnetete,6,1989,0.00301659125189
3677,Je préfère ne pas répondre,honneteté,6,1989,0.00301659125189
3678,Je préfère ne pas répondre,honnette,1,1989,0.000502765208648
3679,Je préfère ne pas répondre,honnetteté,1,1989,0.000502765208648
3680,Je préfère ne pas répondre,honneté,3,1989,0.00150829562594
3681,Je préfère ne pas répondre,honnète,3,1989,0.00150829562594
3682,Je préfère ne pas répondre,honnéte,3,1989,0.00150829562594
3683,Je préfère ne pas répondre,honnéteté,1,1989,0.000502765208648
3684,Je préfère ne pas répondre,honnête,236,1989,0.118652589241
3685,Je préfère ne pas répondre,honnête ;),1,1989,0.000502765208648
3686,Je préfère ne pas répondre,"honnête,juste",1,1989,0.000502765208648
3687,Je préfère ne pas répondre,honnête.,1,1989,0.000502765208648
3688,Je préfère ne pas répondre,honnêteetfidele,1,1989,0.000502765208648
3689,Je préfère ne pas répondre,honnêter,1,1989,0.000502765208648
3690,Je préfère ne pas répondre,honnêteté,15,1989,0.00754147812971
3691,Je préfère ne pas répondre,honnëte,1,1989,0.000502765208648
3692,Je préfère ne pas répondre,honête,2,1989,0.0010055304173
3693,Je préfère ne pas répondre,humain,60,1989,0.0301659125189
3694,Je préfère ne pas répondre,humain(e),1,1989,0.000502765208648
3695,Je préfère ne pas répondre,humain\e,1,1989,0.000502765208648
3696,Je préfère ne pas répondre,humanisme,1,1989,0.000502765208648
3697,Je préfère ne pas répondre,humaniste,32,1989,0.0160884866767
3698,Je préfère ne pas répondre,humanitaire,1,1989,0.000502765208648
3699,Je préfère ne pas répondre,humanite,2,1989,0.0010055304173
3700,Je préfère ne pas répondre,humanité,1,1989,0.000502765208648
3701,Je préfère ne pas répondre,humble,6,1989,0.00301659125189
3702,Je préfère ne pas répondre,humilité,3,1989,0.00150829562594
3703,Je préfère ne pas répondre,hétérodoxe,1,1989,0.000502765208648
3704,Je préfère ne pas répondre,hônete,1,1989,0.000502765208648
3705,Je préfère ne pas répondre,hônnete,1,1989,0.000502765208648
3706,Je préfère ne pas répondre,hônneteté,1,1989,0.000502765208648
3707,Je préfère ne pas répondre,idéal,4,1989,0.00201106083459
3708,Je préfère ne pas répondre,idéaliste,2,1989,0.0010055304173
3709,Je préfère ne pas répondre,iindépendante,1,1989,0.000502765208648
3710,Je préfère ne pas répondre,il est génial,1,1989,0.000502765208648
3711,Je préfère ne pas répondre,impartial,1,1989,0.000502765208648
3712,Je préfère ne pas répondre,impartial(e),1,1989,0.000502765208648
3713,Je préfère ne pas répondre,impartiale,1,1989,0.000502765208648
3714,Je préfère ne pas répondre,important,1,1989,0.000502765208648
3715,Je préfère ne pas répondre,imposant,2,1989,0.0010055304173
3716,Je préfère ne pas répondre,imposer,1,1989,0.000502765208648
3717,Je préfère ne pas répondre,impossible,1,1989,0.000502765208648
3718,Je préfère ne pas répondre,impérial,1,1989,0.000502765208648
3719,Je préfère ne pas répondre,incorompu,1,1989,0.000502765208648
3720,Je préfère ne pas répondre,incorruptible,15,1989,0.00754147812971
3721,Je préfère ne pas répondre,incoruptible,1,1989,0.000502765208648
3722,Je préfère ne pas répondre,indecise,1,1989,0.000502765208648
3723,Je préfère ne pas répondre,independant,3,1989,0.00150829562594
3724,Je préfère ne pas répondre,indigné,1,1989,0.000502765208648
3725,Je préfère ne pas répondre,indépendant,8,1989,0.00402212166918
3726,Je préfère ne pas répondre,indépendante,1,1989,0.000502765208648
3727,Je préfère ne pas répondre,inexistant,4,1989,0.00201106083459
3728,Je préfère ne pas répondre,influant,1,1989,0.000502765208648
3729,Je préfère ne pas répondre,innexistant,1,1989,0.000502765208648
3730,Je préfère ne pas répondre,innocence,1,1989,0.000502765208648
3731,Je préfère ne pas répondre,innovant,2,1989,0.0010055304173
3732,Je préfère ne pas répondre,innovante,1,1989,0.000502765208648
3733,Je préfère ne pas répondre,innovanteur,1,1989,0.000502765208648
3734,Je préfère ne pas répondre,innovateur,2,1989,0.0010055304173
3735,Je préfère ne pas répondre,insoumis,2,1989,0.0010055304173
3736,Je préfère ne pas répondre,instruit,1,1989,0.000502765208648
3737,Je préfère ne pas répondre,insérer,1,1989,0.000502765208648
3738,Je préfère ne pas répondre,integre,24,1989,0.0120663650075
3739,Je préfère ne pas répondre,integrite,2,1989,0.0010055304173
3740,Je préfère ne pas répondre,integrité,1,1989,0.000502765208648
3741,Je préfère ne pas répondre,inteligent,1,1989,0.000502765208648
3742,Je préfère ne pas répondre,intelligent,13,1989,0.00653594771242
3743,Je préfère ne pas répondre,intelligent e,1,1989,0.000502765208648
3744,Je préfère ne pas répondre,intelligent(e),1,1989,0.000502765208648
3745,Je préfère ne pas répondre,intergre,1,1989,0.000502765208648
3746,Je préfère ne pas répondre,intersidéral,1,1989,0.000502765208648
3747,Je préfère ne pas répondre,intègre,56,1989,0.0281548516843
3748,Je préfère ne pas répondre,intègre  juste,1,1989,0.000502765208648
3749,Je préfère ne pas répondre,intègre.,1,1989,0.000502765208648
3750,Je préfère ne pas répondre,intégre,1,1989,0.000502765208648
3751,Je préfère ne pas répondre,intégrité,13,1989,0.00653594771242
3752,Je préfère ne pas répondre,intégrité...,1,1989,0.000502765208648
3753,Je préfère ne pas répondre,intégritée,1,1989,0.000502765208648
3754,Je préfère ne pas répondre,intéressant,1,1989,0.000502765208648
3755,Je préfère ne pas répondre,intêgre,1,1989,0.000502765208648
3756,Je préfère ne pas répondre,inventif,1,1989,0.000502765208648
3757,Je préfère ne pas répondre,irreprochable,2,1989,0.0010055304173
3758,Je préfère ne pas répondre,irréprochable,1,1989,0.000502765208648
3759,Je préfère ne pas répondre,je ne sais pas,1,1989,0.000502765208648
3760,Je préfère ne pas répondre,jeune,5,1989,0.00251382604324
3761,Je préfère ne pas répondre,jupé,1,1989,0.000502765208648
3762,Je préfère ne pas répondre,juste,71,1989,0.035696329814
3763,Je préfère ne pas répondre,juste et droit,1,1989,0.000502765208648
3764,Je préfère ne pas répondre,justice,7,1989,0.00351935646053
3765,Je préfère ne pas répondre,justice sociale,1,1989,0.000502765208648
3766,Je préfère ne pas répondre,l ' honnêteté,1,1989,0.000502765208648
3767,Je préfère ne pas répondre,l honnêteté,1,1989,0.000502765208648
3768,Je préfère ne pas répondre,l' engagement,1,1989,0.000502765208648
3769,Je préfère ne pas répondre,l'audace,1,1989,0.000502765208648
3770,Je préfère ne pas répondre,l'empathie,1,1989,0.000502765208648
3771,Je préfère ne pas répondre,l'honneteté,1,1989,0.000502765208648
3772,Je préfère ne pas répondre,l'honnéteté,1,1989,0.000502765208648
3773,Je préfère ne pas répondre,l'honnêteté,2,1989,0.0010055304173
3774,Je préfère ne pas répondre,l'indépendance,1,1989,0.000502765208648
3775,Je préfère ne pas répondre,l'intégrité,2,1989,0.0010055304173
3776,Je préfère ne pas répondre,l'égalite,1,1989,0.000502765208648
3777,Je préfère ne pas répondre,la droiture,1,1989,0.000502765208648
3778,Je préfère ne pas répondre,la france,1,1989,0.000502765208648
3779,Je préfère ne pas répondre,la franchise,2,1989,0.0010055304173
3780,Je préfère ne pas répondre,la sagesse,1,1989,0.000502765208648
3781,Je préfère ne pas répondre,la transparence,1,1989,0.000502765208648
3782,Je préfère ne pas répondre,laic,1,1989,0.000502765208648
3783,Je préfère ne pas répondre,laîque,1,1989,0.000502765208648
3784,Je préfère ne pas répondre,le  serieux,1,1989,0.000502765208648
3785,Je préfère ne pas répondre,le bon sens,1,1989,0.000502765208648
3786,Je préfère ne pas répondre,le courage,3,1989,0.00150829562594
3787,Je préfère ne pas répondre,le penn,1,1989,0.000502765208648
3788,Je préfère ne pas répondre,le peuple,7,1989,0.00351935646053
3789,Je préfère ne pas répondre,le protection,1,1989,0.000502765208648
3790,Je préfère ne pas répondre,le renouveau,1,1989,0.000502765208648
3791,Je préfère ne pas répondre,le respect,1,1989,0.000502765208648
3792,Je préfère ne pas répondre,leader,1,1989,0.000502765208648
3793,Je préfère ne pas répondre,leadership,1,1989,0.000502765208648
3794,Je préfère ne pas répondre,lemaire bruno,1,1989,0.000502765208648
3795,Je préfère ne pas répondre,lepen,1,1989,0.000502765208648
3796,Je préfère ne pas répondre,les citoyens,1,1989,0.000502765208648
3797,Je préfère ne pas répondre,les promesses,1,1989,0.000502765208648
3798,Je préfère ne pas répondre,liberatrice,1,1989,0.000502765208648
3799,Je préfère ne pas répondre,libertaire,2,1989,0.0010055304173
3800,Je préfère ne pas répondre,liberté,3,1989,0.00150829562594
3801,Je préfère ne pas répondre,libre,8,1989,0.00402212166918
